1637	white	6.6	0.2	0.27	10.9	0.038	29	130	0.99496	3.11	0.44	10.5	7
1638	red	5.8	1.01	0.66	2	0.039	15	88	0.99357	3.66	0.6	11.5	6
1639	white	6.4	0.17	0.34	1.5	0.093	43	136	0.9938	3.25	0.49	9.6	6
1640	red	6.8	0.59	0.06	6	0.06	11	18	0.9962	3.41	0.59	10.8	7
1641	white	8.6	0.26	0.41	2.2	0.049	29	111	0.9941	2.96	0.44	10	5
1642	red	8.1	0.785	0.52	2	0.122	37	153	0.9969	3.21	0.69	9.3	5
1643	white	7.6	0.18	0.49	18.05	0.046	36	158	0.9996	3.06	0.41	9.2	5
1644	white	7.3	0.19	0.68	1.5	0.05	31	156	0.9946	3.32	0.64	9.4	6
1645	white	6.4	0.32	0.23	16.2	0.055	36	176	0.9986	3.26	0.54	9.1	5
1646	white	5.7	0.25	0.32	12.2	0.041	43	127	0.99524	3.23	0.53	10.4	7
1647	white	8.1	0.28	0.46	15.4	0.059	32	177	1.0004	3.27	0.58	9	\N
1648	white	6.9	0.18	0.38	8.1	0.049	44	176	0.9958	3.3	0.54	9.8	6
1649	white	7.6	0.345	0.26	1.9	0.043	15	134	0.9936	3.08	0.38	9.5	\N
1650	red	9	0.82	0.05	\N	0.081	26	96	0.99814	3.36	0.53	10	5
1651	white	6	0.27	0.32	3.6	0.035	36	133	0.99215	3.23	0.46	10.8	\N
1652	red	8.4	0.67	0.19	\N	0.093	11	75	0.99736	3.2	0.59	9.2	4
1653	white	6.2	0.3	0.3	2.5	0.041	29	82	0.99065	3.31	0.61	11.8	7
1654	white	6.5	0.18	0.26	1.4	0.041	40	141	0.9941	3.34	0.72	9.5	6
1655	white	5.6	0.695	0.06	6.8	0.042	9	84	0.99432	3.44	0.44	10.2	5
1656	white	6.4	0.3	0.33	5.2	0.05	30	137	0.99304	3.26	0.58	11.1	5
1657	white	7.6	0.26	0.36	1.6	0.032	6	106	0.993	3.15	0.4	10.4	4
1658	white	6.1	0.33	0.32	7.8	0.052	52	183	0.99657	3.39	0.65	9.5	5
1659	white	6.6	0.54	0.21	16.3	0.055	41	182	0.9986	3.35	0.54	10.4	6
1660	white	7.3	0.33	0.22	1.4	0.041	40	177	0.99287	3.14	0.48	9.9	5
1661	red	6.6	0.725	0.09	5.5	0.117	9	17	0.99655	3.35	0.49	10.8	6
1662	red	6.6	0.5	0	1.8	0.062	21	28	0.99352	3.44	0.55	12.3	6
1663	white	7	0.24	0.35	1.5	0.052	51	128	0.9941	3.41	0.59	10.4	7
1664	white	7	0.44	0.24	12.1	0.056	68	210	0.99718	3.05	0.5	9.5	5
1665	white	6.9	0.18	0.36	\N	0.036	40	117	0.9934	3.27	0.95	9.5	7
1666	white	7.7	0.42	0.38	\N	0.061	49	144	0.9966	3.4	0.58	11	6
1667	red	7.6	0.48	0.31	2.8	0.07	4	15	0.99693	3.22	0.55	10.3	6
1668	white	6.1	0.32	0.24	1.5	0.036	38	124	0.9898	3.29	0.42	12.4	7
1669	white	7.4	0.16	0.31	\N	0.059	31	131	0.9952	3.29	0.34	9.7	5
1670	white	6.8	0.32	0.33	0.7	0.027	15	66	0.9899	3.11	0.31	11.8	6
1671	white	6.9	0.25	0.35	1.3	0.039	29	191	0.9908	3.13	0.52	11	6
1672	white	7.5	0.24	0.31	13.1	0.05	26	180	0.99884	3.05	0.53	9.1	6
1673	white	6.4	0.105	0.29	1.1	0.035	44	140	0.99142	3.17	0.55	10.7	7
1674	white	5.1	0.29	0.28	8.3	0.026	27	107	0.99308	3.36	0.37	11	6
1675	white	7.1	0.35	0.24	15.4	0.055	46	198	0.9988	3.12	0.49	8.8	5
1676	white	6.8	0.28	0.29	11.9	0.052	51	149	0.99544	3.02	0.58	10.4	6
1677	white	9	0.2	0.33	3.5	0.049	10	40	0.9944	3.14	0.36	9.8	6
1678	white	7.2	0.13	0.46	1.3	0.044	48	111	0.99127	2.97	0.45	11.1	5
1679	white	6.4	0.35	0.28	1.6	0.037	31	113	0.98779	3.12	0.4	14.2	7
1680	white	6.1	0.34	0.27	2.6	0.024	20	105	0.9906	3.4	0.67	12.2	7
1681	white	7	0.17	0.33	4	0.034	17	127	0.9934	3.19	0.39	10.6	7
1682	white	6.5	0.29	0.3	9.15	0.051	25	166	0.99339	3.24	0.56	11.3333333333333	6
1683	white	6.8	0.14	0.35	1.5	0.047	40	117	0.99111	3.07	0.72	11.1	6
1684	white	6.8	0.14	0.35	1.5	0.047	40	117	0.99111	3.07	0.72	11.1	6
1685	white	6	0.28	0.34	1.6	0.119	33	104	0.9921	3.19	0.38	10.2	6
1686	white	6.4	0.22	0.32	12	0.066	57	158	0.9992	3.6	0.43	9	6
1687	white	6.3	0.29	0.28	4.7	0.059	28	81	0.99036	3.24	0.56	12.7	8
1688	white	6.5	0.26	0.27	12.9	0.044	69	215	0.9967	3.17	0.43	10	6
1689	white	6.8	0.15	0.41	12.9	0.044	79.5	183	0.99742	3.24	0.78	10.2	6
1690	white	6.2	0.21	0.24	1.2	0.051	31	95	0.99036	3.24	0.57	11.3	6
1691	white	6.7	0.16	0.36	2	0.045	24	131	0.99284	3.3	0.59	10.5	6
1692	white	9.7	0.14	0.59	1.5	0.049	23	142	0.9958	2.98	0.62	9.5	5
1693	red	7.2	0.36	0.46	2.1	0.074	24	44	0.99534	3.4	0.85	11	7
1694	white	6.1	0.28	0.23	4.2	0.038	13	95	0.98898	2.97	0.7	13.1	6
1695	white	6.6	0.24	0.3	\N	0.026	11	77	0.99381	3.13	0.55	12.8	7
1696	white	7.4	0.22	0.33	2	0.045	31	101	0.9931	3.42	0.55	11.4	5
1697	white	5.6	0.32	0.33	7.4	0.037	25	95	0.99268	3.25	0.49	11.1	6
1698	white	6.8	0.15	0.3	5.3	0.05	40	127	0.9942	3.4	0.39	9.7	6
1699	white	6.4	0.26	0.21	8.2	0.05	51	182	0.99542	3.23	0.48	9.5	5
1700	white	6	0.52	0.33	7.7	0.046	24	119	0.99224	3.04	0.38	11	6
1701	red	10.9	0.21	0.49	2.8	0.088	11	32	0.9972	3.22	0.68	11.7	6
1702	red	5.9	0.61	0.08	2.1	0.071	16	24	0.99376	3.56	0.77	11.1	6
1703	white	5.7	0.21	0.24	\N	0.047	60	189	0.995	3.65	0.72	10.1	6
1704	white	6	0.33	0.2	1.8	0.031	49	159	0.9919	3.41	0.53	11	6
1705	red	10.4	0.41	0.55	3.2	0.076	22	54	0.9996	3.15	0.89	9.9	6
1706	red	8.8	0.6	0.29	2.2	0.098	5	15	0.9988	3.36	0.49	9.1	5
1707	white	6	0.27	0.26	1.3	0.038	32	138	0.99125	3.46	0.43	11.1	6
1708	white	8.8	0.23	0.35	10.7	0.04	26	183	0.9984	2.93	0.49	9.1	6
1709	red	8.6	0.22	0.36	1.9	0.064	53	77	0.99604	3.47	0.87	11	7
1710	white	7.3	0.28	0.35	1.6	0.054	31	148	0.99178	3.18	0.47	10.7	5
1711	red	10.8	0.5	0.46	2.5	0.073	5	27	1.0001	3.05	0.64	9.5	5
1712	red	5.6	0.605	0.05	2.4	0.073	19	25	0.99258	3.56	0.55	12.9	5
1713	white	7.5	0.28	0.41	1.3	0.044	11	126	0.99293	3.28	0.45	10.3	5
1714	white	7.7	0.27	0.34	1.8	0.028	26	168	0.9911	2.99	0.48	12.1	7
1715	red	7.6	0.36	0.31	1.7	0.079	26	65	0.99716	3.46	0.62	9.5	6
1716	white	7	0.22	0.32	1.6	0.045	40	120	0.9914	2.98	0.44	10.5	6
1717	white	7.9	0.2	0.34	1.2	0.04	29	118	0.9932	3.14	0.41	10.6	6
1718	red	7.8	0.6	0.26	2	0.08	31	131	0.99622	3.21	0.52	9.9	5
1719	white	5.7	0.28	0.35	1.2	0.052	39	141	0.99108	3.44	0.69	11.3	6
1720	white	7.7	0.3	0.32	\N	0.037	23	124	0.9919	2.93	0.33	11	6
1721	red	8.3	0.3	0.49	3.8	0.09	11	24	0.99498	3.27	0.64	12.1	\N
1722	white	5.8	0.14	0.15	6.1	0.042	27	123	0.99362	3.06	0.6	9.9	6
1723	white	6.4	0.16	0.44	1.2	0.051	39	122	0.99058	3.11	0.75	11.3	7
1724	red	5.6	0.615	0	1.6	0.089	16	59	0.9943	3.58	0.52	9.9	5
1725	red	7	0.69	0.07	2.5	0.091	15	21	0.99572	3.38	0.6	11.3	6
1726	white	6.7	0.21	0.37	2.5	0.034	35	89	0.9913	3.25	0.5	11	7
1727	white	6.8	0.22	0.49	0.9	0.052	26	128	0.991	3.25	0.35	11.4	6
1728	white	7.2	0.22	0.28	7.2	0.06	41	132	0.9935	3.08	0.59	11.3	6
1729	red	9.9	0.54	0.45	\N	0.071	16	40	0.9991	3.39	0.62	9.4	5
1730	white	7.2	0.23	0.38	14.3	0.058	55	194	0.9979	3.09	0.44	9	6
1731	white	6.9	0.18	0.36	1.3	0.036	40	117	0.9934	3.27	0.95	9.5	7
1732	white	6.9	0.33	0.62	7.5	0.038	46	132	0.99143	3.23	0.43	13.4	7
1733	white	6.9	0.38	0.29	13.65	0.048	52	189	0.99784	3	0.6	9.5	\N
1734	red	9.1	0.76	0.68	1.7	0.414	18	64	0.99652	2.9	1.33	9.1	6
1735	white	7.6	0.27	0.29	2.5	0.059	37	115	0.99328	3.09	0.37	9.8	5
1736	white	6.8	0.34	0.74	2.8	0.088	23	185	0.9928	3.51	0.7	12	6
1737	white	7.3	0.19	0.27	13.9	0.057	45	155	0.99807	2.94	0.41	8.8	8
1738	white	6	0.18	0.27	1.5	0.089	40	143	0.9923	3.49	0.62	10.8	6
1739	white	6.5	0.2	0.24	9.2	0.044	25	150	0.99502	3.22	0.44	10.5	5
1740	white	7.7	0.28	0.29	6.9	0.041	29	163	0.9952	3.44	0.6	10.5	6
1741	white	7.3	0.31	0.69	10.2	0.041	58	160	0.9977	3.06	0.45	8.6	5
1742	white	5.9	0.22	0.38	1.3	0.046	24	90	0.99232	3.2	0.47	10	6
1743	white	7.4	0.27	0.49	\N	0.037	33	156	0.992	3.15	0.54	11.1	6
1744	red	9.4	0.33	0.59	2.8	0.079	9	30	0.9976	3.12	0.54	12	6
1745	red	12.8	0.84	0.63	2.4	0.088	13	35	0.9997	3.1	0.6	10.4	6
1746	white	7.3	0.23	0.27	2.6	0.035	39	120	0.99138	3.04	0.59	11.3	7
1747	white	7.4	0.25	0.36	13.2	0.067	53	178	0.9976	3.01	0.48	9	6
1748	white	7	0.2	0.34	2.1	0.049	12	136	0.9922	3.25	0.46	11.6	7
1749	white	5.6	0.26	0.5	11.4	0.029	25	93	0.99428	3.23	0.49	10.5	6
1750	white	6.9	0.28	0.37	9.1	0.037	16	76	0.9948	3.05	0.54	11.1	5
1751	white	6.9	0.33	0.21	1	0.053	39	148	0.9927	3.12	0.45	9.4	6
1752	white	8.4	0.2	0.31	2.8	0.054	16	89	0.99416	2.96	0.45	9.5	6
1753	white	6.1	0.27	0.28	9.8	0.042	61	125	0.99532	3.14	0.42	10.2	\N
1754	white	6.8	0.21	0.31	2.9	0.046	40	121	0.9913	3.07	0.65	10.9	\N
1755	red	10.1	0.31	0.35	\N	0.075	9	28	0.99672	3.24	0.83	11.2	7
1756	red	7.9	0.19	0.42	1.6	0.057	18	30	0.994	3.29	0.69	11.2	6
1757	white	7.5	0.23	0.49	7.7	0.049	61	209	0.9941	3.14	0.3	11.1	7
1758	white	8.7	0.31	0.21	5.6	0.039	28	67	0.99328	2.96	0.52	11	4
1759	white	6.7	0.42	0.39	12.1	0.04	61	248	0.99794	3.31	0.58	9.7	5
1760	white	5.8	0.25	0.26	13.1	0.051	44	148	0.9972	3.29	0.38	9.3	\N
1761	white	5.2	0.285	0.29	5.15	0.035	64	138	0.9895	3.19	0.34	12.4	8
1762	red	9.3	0.36	0.39	1.5	0.08	41	55	0.99652	3.47	0.73	10.9	6
1763	white	6.8	0.25	0.18	1.4	0.056	13	137	0.9935	3.11	0.42	9.5	5
1764	white	6.4	0.27	0.49	7.3	0.046	53	206	0.9956	3.24	0.43	9.2	\N
1765	red	6.9	0.58	0.01	1.9	0.08	40	54	0.99683	3.4	0.73	9.7	5
1766	white	7	0.24	0.34	3	0.035	36	102	0.9905	3.18	0.43	12.2	6
1767	white	6.9	0.32	0.26	2.3	0.03	11	103	0.99106	3.06	0.42	11.1	6
1768	white	14.2	0.27	0.49	\N	0.037	33	156	0.992	3.15	0.54	11.1	6
1769	white	6	0.26	0.5	2.2	0.048	59	153	0.9928	3.08	0.61	9.8	\N
1770	white	7.5	0.28	0.34	4.2	0.028	36	116	0.991	2.99	0.41	12.3	8
1771	white	6.2	0.76	0.01	3.2	0.041	18	120	0.99026	3.2	0.94	13.7	7
1772	white	7.1	0.14	0.4	1.2	0.051	55	136	0.9932	3.3	0.96	9.8	7
1773	white	5.6	0.16	0.27	\N	0.044	53	168	0.9918	3.28	0.37	10.1	6
1774	red	9	0.48	0.32	2.8	0.084	21	122	0.9984	3.32	0.62	9.4	5
1775	white	8	0.22	0.28	14	0.053	83	197	0.9981	3.14	0.45	9.8	6
1776	white	6.8	0.38	0.29	9.9	0.037	40	146	0.99326	3.11	0.37	11.5	\N
1777	white	7.9	0.25	0.35	6.7	0.039	22	64	0.99362	2.93	0.49	10.7	5
1778	red	7.9	0.5	0.33	2	0.084	15	143	0.9968	3.2	0.55	9.5	5
1779	red	7.5	0.4	0.12	3	0.092	29	53	0.9967	3.37	0.7	10.3	6
1780	white	8.1	0.28	0.39	1.9	0.029	18	79	0.9923	3.23	0.52	11.8	6
1781	white	7.5	0.22	0.32	2.4	0.045	29	100	0.99135	3.08	0.6	11.3	7
1782	white	5.8	0.19	0.49	4.9	0.04	44	118	0.9935	3.34	0.38	9.5	7
1783	white	6.6	0.33	0.24	16.05	0.045	31	147	0.99822	3.08	0.52	9.2	5
1784	red	7.5	0.705	0.24	1.8	0.36	15	63	0.9964	3	1.59	9.5	5
1785	white	7.1	0.28	0.49	6.5	0.041	28	111	0.9926	3.41	0.58	12.2	8
1786	white	6.9	0.16	0.37	1.8	0.034	36	95	0.98952	2.93	0.59	12	6
1787	white	7.2	0.26	0.3	2.1	0.033	50	158	0.9909	3.33	0.43	12.1	7
1788	white	6	0.2	0.25	2	0.041	30	95	0.99078	3.27	0.56	11.1	6
1789	white	7.1	0.44	0.62	\N	0.044	52	152	0.9975	3.12	0.46	8.7	6
1790	red	7.5	0.31	0.41	2.4	0.065	34	60	0.99492	3.34	0.85	11.4	6
1791	white	6.3	0.27	0.46	11.1	0.053	44	177	0.99691	3.18	0.67	9.4	5
1792	red	6	0.5	0	1.4	0.057	15	26	0.99448	3.36	0.45	9.5	5
1793	white	7.4	0.35	0.31	17.95	0.062	42	187	1.0002	3.27	0.64	9.1	\N
1794	white	6.6	0.24	0.27	15.8	0.035	46	188	0.9982	3.24	0.51	9.2	5
1795	white	6.4	0.69	0.09	7.6	0.044	34	144	0.9948	3.26	0.38	10.1	6
1796	white	7	0.2	0.34	5.7	0.035	32	83	0.9928	3.19	0.46	11.5	6
1797	white	7.15	0.17	0.24	9.6	0.119	56	178	0.99578	3.15	0.44	10.2	6
1798	white	7.3	0.24	0.43	2	0.021	20	69	0.99	3.08	0.56	12.2	6
1799	white	6.2	0.25	0.38	7.9	0.045	54	208	0.99572	3.17	0.46	9.1	5
1800	white	8.4	0.22	0.3	1.3	0.038	45	122	0.99178	3.13	0.54	10.8	7
1801	red	9.7	0.53	0.6	2	0.039	5	19	0.99585	3.3	0.86	12.4	6
1802	white	7	0.21	0.28	8.7	0.045	37	222	0.9954	3.25	0.54	10.4	6
1803	white	6.3	0.15	0.3	1.4	0.022	38	100	0.99099	3.42	0.57	11.4	7
1804	white	6.1	0.26	0.51	2.2	0.05	61	154	0.9929	3.08	0.6	9.8	6
1805	white	7.4	0.28	0.5	12.1	0.049	48	122	0.9973	3.01	0.44	9	5
1806	white	5.8	0.36	0.38	0.9	0.037	3	75	0.9904	3.28	0.34	11.4	4
1807	red	8.3	0.675	0.26	\N	0.084	11	43	0.9976	3.31	0.53	9.2	4
1808	white	6.7	0.2	0.42	14	0.038	83	160	0.9987	3.16	0.5	9.4	6
1809	white	6.5	0.22	0.32	2.2	0.028	36	92	0.99076	3.27	0.59	11.9	7
1810	white	6.1	0.17	0.28	2.5	0.028	22	98	0.99072	3.16	0.37	11.1	7
1811	white	7.8	0.43	0.49	13	0.033	37	158	0.9955	3.14	0.35	11.3	6
1812	white	8.3	0.27	0.34	10.2	0.048	50	118	0.99716	3.18	0.51	10.3	5
1813	white	5.6	0.26	0.18	1.4	0.034	18	135	0.99174	3.32	0.35	10.2	6
1814	white	6.3	0.33	0.2	17.9	0.066	36	161	0.9991	3.14	0.51	8.8	5
1815	white	6.5	0.15	0.44	12.6	0.052	65	158	0.99688	3.26	0.7	10.3	7
1816	white	5.9	0.36	0.41	1.3	0.047	45	104	0.9917	3.33	0.51	10.6	\N
1817	white	6.7	0.31	0.18	7.7	0.043	57	200	0.99566	3.17	0.44	9.4	\N
1818	white	6	0.24	0.41	1.3	0.036	42	118	0.99018	3.04	0.64	11.7333333333333	6
1819	white	7	0.22	0.26	2.8	0.036	44	132	0.99078	3.34	0.41	12	7
1820	red	7.8	0.815	0.01	2.6	0.074	48	90	0.99621	3.38	0.62	10.8	5
1821	white	6.4	0.27	0.17	8.4	0.044	60	198	0.99578	3.21	0.47	9.4	5
1822	white	6.8	0.27	0.12	1.3	0.04	87	168	0.992	3.18	0.41	10	5
1823	white	5.6	0.21	0.24	4.4	0.027	37	150	0.991	3.3	0.31	11.5	\N
1824	white	6.6	0.22	0.29	14.4	0.046	39	118	0.99834	3.05	0.5	9.1	6
1825	white	6.9	0.32	0.26	\N	0.053	32	180	0.9965	3.25	0.51	9.2	6
1826	white	6.1	0.34	0.24	18.35	0.05	33	184	0.99943	3.12	0.61	9.3	5
1827	white	7.3	0.32	0.48	13.3	0.06	57	196	0.9982	3.04	0.5	9.2	5
1828	red	7.5	0.57	0.02	2.6	0.077	11	35	0.99557	3.36	0.62	10.8	6
1829	white	6.7	0.28	0.28	4.5	0.051	14	92	0.99224	3.36	0.58	11.9	6
1830	white	7.8	0.18	0.31	12.2	0.053	46	140	0.998	3.06	0.53	8.9	6
1831	red	10.1	0.31	0.44	\N	0.08	22	46	0.9988	3.32	0.67	9.7	6
1832	white	4.8	0.65	0.12	1.1	0.013	4	10	0.99246	3.32	0.36	13.5	\N
1833	white	8	0.32	0.26	1.2	0.05	11.5	88	0.9946	3.24	0.37	9.5	4
1834	red	7	0.59	0	1.7	0.052	3	8	0.996	3.41	0.47	10.3	5
1835	white	5.9	0.33	0.32	8.1	0.038	9	34	0.9911	3.22	0.36	12.7	7
1836	white	6.9	0.19	0.31	19.25	0.043	38	167	0.99954	2.93	0.52	9.1	7
1837	white	6.5	0.23	0.36	16.3	0.038	43	133	0.99924	3.26	0.41	8.8	5
1838	white	6.1	0.24	0.27	11.5	0.05	51	133	0.99476	3.22	0.37	10.8	6
1839	white	5.8	0.31	0.33	\N	0.036	23	99	0.9916	3.18	0.6	10.5	6
1840	red	11.2	0.67	0.55	2.3	0.084	6	13	1	3.17	0.71	9.5	6
1841	white	7.2	0.18	0.45	4.4	0.046	57	166	0.9943	3.13	0.62	11.2	6
1842	white	6.5	0.32	0.34	5.7	0.044	27	91	0.99184	3.28	0.6	12	7
1843	white	6.7	0.25	0.31	1.35	0.061	30.5	218	0.99388	3.16	0.53	9.5	\N
1844	white	4.8	0.29	0.23	\N	0.044	38	180	0.98924	3.28	0.34	11.9	6
1845	white	6.6	0.17	0.35	2.6	0.03	33	78	0.99146	3.22	0.72	11.3	6
1846	white	7.7	0.27	0.34	1.8	0.028	26	168	0.9911	2.99	0.48	12.1	7
1847	white	7.4	0.2	0.33	1.9	0.035	39	138	0.991	3.17	0.44	11.7	7
1848	white	8.2	0.2	0.38	3.5	0.053	41	174	0.99306	3.22	0.41	11.6	5
1849	red	11.1	0.35	0.48	3.1	0.09	5	21	0.9986	3.17	0.53	10.5	5
1850	white	9.2	0.27	0.34	10.5	0.043	49	228	0.9974	3.04	0.41	10.4	6
1851	white	8.2	0.17	0.32	1.5	0.05	17	101	0.994	3.14	0.58	9.5	5
1852	red	10.7	0.67	0.22	2.7	0.107	17	34	1.0004	3.28	0.98	9.9	6
1853	white	6.3	0.33	0.27	1.2	0.046	34	175	0.9934	3.37	0.54	9.4	6
1854	white	5.9	0.29	0.28	3.2	0.035	16	117	0.98959	3.26	0.42	12.6	6
1855	white	6.6	0.26	0.46	7.8	0.047	48	186	0.9958	3.2	0.54	9.1	5
1856	white	7.8	0.26	0.49	3.1	0.045	21	116	0.9931	3.16	0.35	10.3	5
1857	red	9.2	0.63	0.21	2.7	0.097	29	65	0.9988	3.28	0.58	9.6	5
1858	white	7.4	0.19	0.3	12.8	0.053	48.5	229	0.9986	3.14	0.49	9.1	7
1859	red	9.4	0.685	0.11	2.7	0.077	6	31	0.9984	3.19	0.7	10.1	6
1860	red	5	0.4	0.5	\N	0.046	29	80	0.9902	3.49	0.66	13.6	6
1861	red	9.4	0.5	0.34	3.6	0.082	5	14	0.9987	3.29	0.52	10.7	6
1862	white	6.9	0.38	0.38	13.1	0.112	14	94	0.99792	3.02	0.48	9.2	5
1863	red	7.2	0.65	0.02	2.3	0.094	5	31	0.9993	3.67	0.8	9.7	5
1864	white	7.2	0.16	0.26	7.1	0.054	41	224	0.9966	3.38	0.55	10.1	5
1865	white	7.8	0.21	0.34	11.9	0.039	55	140	0.9959	3.02	0.31	10.3	6
1866	red	7.6	0.41	0.24	1.8	0.08	4	11	0.9962	3.28	0.59	9.5	5
1867	white	8	0.4	0.33	7.7	0.034	27	98	0.9935	3.18	0.41	12.2	7
1868	white	6.6	0.28	0.34	0.8	0.037	42	119	0.9888	3.03	0.37	12.5	\N
1869	white	6.8	0.28	0.36	8	0.045	28	123	0.9928	3.02	0.37	11.4	6
1870	white	7.5	0.17	0.44	11.3	0.046	65	146	0.997	3.17	0.45	10	6
1871	white	7.2	0.23	0.38	6.1	0.067	20	90	0.99496	3.17	0.79	9.7	5
1872	white	6	0.29	0.2	12.6	0.045	45	187	0.9972	3.33	0.42	9.5	5
1873	red	8	0.6	0.08	2.6	0.056	3	7	0.99286	3.22	0.37	13	5
1874	red	7.1	0.46	0.2	1.9	0.077	28	54	0.9956	3.37	0.64	10.4	6
1875	red	6.9	0.52	0.25	2.6	0.081	10	37	0.99685	3.46	0.5	11	5
1876	white	6.7	0.62	0.24	1.1	0.039	6	62	0.9934	3.41	0.32	10.4	5
1877	white	7.6	0.34	0.39	7.6	0.04	45	215	0.9965	3.11	0.53	9.2	\N
1878	white	7	0.28	0.32	7.75	0.032	30	114	0.99158	3.12	0.64	12.8	7
1879	white	6.1	0.15	0.29	\N	0.046	39	151	0.99471	3.6	0.44	10.6	6
1880	white	7.3	0.23	0.37	1.9	0.041	51	165	0.9908	3.26	0.4	12.2	8
1881	white	7	0.21	0.28	8.6	0.045	37	221	0.9954	3.25	0.54	10.4	6
1882	white	6	0.25	0.28	7.7	0.053	37	132	0.99489	3.06	0.5	9.4	6
1883	white	7.6	0.23	0.64	12.9	0.033	54	170	0.998	3	0.53	8.8	5
1884	white	6.3	0.27	0.51	7.6	0.049	35	200	0.99548	3.16	0.54	9.4	4
1885	white	6.4	0.3	0.36	2	0.052	18	141	0.99273	3.38	0.53	10.5	6
1886	white	6.2	0.53	0.02	\N	0.035	6	81	0.99234	3.24	0.35	9.5	4
1887	white	6.3	0.3	0.29	2.1	0.048	33	142	0.98956	3.22	0.46	12.9	7
1888	white	7.1	0.17	0.38	\N	0.052	49	182	0.9958	3.35	0.52	9.6	6
1889	white	6.8	0.32	0.3	3.3	0.029	15	80	0.99061	3.33	0.63	12.6	7
1890	white	7.5	0.25	0.47	4.1	0.041	95	163	0.99184	2.92	0.59	11.3	6
1891	white	7	0.34	0.1	\N	0.044	17	63	0.9937	3.01	0.39	9.2	5
1892	white	6.8	0.24	0.37	7.45	0.043	59	188	0.99579	3.2	0.5	9.4	6
1893	white	6.6	0.17	0.38	\N	0.032	28	112	0.9914	3.25	0.55	11.4	7
1894	white	8.3	0.36	0.57	15	0.052	35	256	1.0001	2.93	0.64	8.6	5
1895	red	8.8	0.48	0.41	3.3	0.092	26	52	0.9982	3.31	0.53	10.5	6
1896	white	7.5	0.28	0.41	1.3	0.044	11	126	0.99293	3.28	0.45	10.3	\N
1897	white	7.2	0.27	0.28	15.2	0.046	6	41	0.99665	3.17	0.39	10.9	6
1898	white	5.6	0.26	0.27	10.6	0.03	27	119	0.9947	3.4	0.34	10.7	7
1899	red	10.3	0.27	0.24	2.1	0.072	15	33	0.9956	3.22	0.66	12.8	6
1900	white	7	0.28	0.33	14.6	0.043	47	168	0.9994	3.34	0.67	8.8	6
1901	white	6.7	0.34	0.31	16.4	0.051	20	146	0.99834	3.06	0.54	9.1	5
1902	white	6.1	0.34	0.29	2.2	0.036	25	100	0.98938	3.06	0.44	11.8	6
1903	white	5.6	0.3	0.1	6.4	0.043	34	142	0.99382	3.14	0.48	9.8	5
1904	white	8	0.29	0.49	11.7	0.035	40	131	0.9958	3.14	0.34	10.8	5
1905	white	6.4	0.24	0.49	5.8	0.053	25	120	0.9942	3.01	0.98	10.5	6
1906	red	7	0.42	0.35	1.6	0.088	16	39	0.9961	3.34	0.55	9.2	\N
1907	red	12.5	0.28	0.54	2.3	0.082	12	29	0.9997	3.11	1.36	9.8	7
1908	white	6.2	0.23	0.36	17.2	0.039	37	130	0.99946	3.23	0.43	8.8	6
1909	white	6.6	0.56	0.22	8.9	0.034	27	133	0.99675	3.2	0.51	9.1	5
1910	red	6.7	0.28	0.28	2.4	0.012	36	100	0.99064	3.26	0.39	11.7	7
1911	white	6.7	0.24	0.46	2.2	0.033	19	111	0.99045	3.1	0.62	11.9	6
1912	white	7.3	0.29	0.37	\N	0.044	45	227	0.9966	3.12	0.47	9	5
1913	white	6.7	0.17	0.37	2	0.039	34	125	0.9922	3.26	0.6	10.8	7
1914	red	8.3	0.66	0.15	1.9	0.079	17	42	0.9972	3.31	0.54	9.6	6
1915	white	7.1	0.18	0.26	1.3	0.041	20	71	0.9926	3.04	0.74	9.9	6
1916	white	7.2	0.17	0.34	6.4	0.042	16	111	0.99278	2.99	0.4	10.8	6
1917	white	6	0.28	0.29	19.3	0.051	36	174	0.99911	3.14	0.5	9	5
1918	white	8.3	0.2	0.74	4.45	0.044	33	130	0.9924	3.25	0.42	12.2	6
1919	white	8.1	0.27	0.41	1.45	0.033	11	63	0.9908	2.99	0.56	12	5
1920	white	6.7	0.24	0.32	10.3	0.079	37	122	0.99662	3.02	0.45	8.8	5
1921	white	6.6	0.42	0.33	2.8	0.034	15	85	0.99	3.28	0.51	13.4	6
1922	white	5.6	0.26	0	10.2	0.038	13	111	0.99315	3.44	0.46	12.4	6
1923	white	6.8	0.23	0.39	16.1	0.053	71	194	0.9988	3.18	0.64	10.2	6
1924	white	6.6	0.34	0.18	6.4	0.082	47	240	0.9971	3.42	0.48	9.2	5
1925	white	7.7	0.31	0.23	2	0.069	29	134	0.99382	3.11	0.62	9.8	5
1926	white	7.3	0.26	0.33	\N	0.049	41.5	195	1	3.06	0.44	9.1	7
1927	white	7.9	0.34	0.44	6.5	0.027	47	126	0.99124	2.96	0.37	12.5	6
1928	white	6.4	0.31	0.31	12.9	0.045	55	161	0.99546	3.02	0.59	10.2	5
1929	white	6.3	0.25	0.22	3.3	0.048	41	161	0.99256	3.16	0.5	10.5	6
1930	white	8.1	0.26	0.3	7.8	0.049	39	152	0.9954	2.99	0.58	10	6
1931	white	6.3	0.29	0.3	8.1	0.212	60	150	0.9958	3.1	0.4	9.3	5
1932	white	6.8	0.22	0.41	6.7	0.034	39	116	0.99245	3.18	0.46	11.5	6
