One year	Mailed check	17	20.1	279.5
One year	Electronic check	51	111.55	5720.35
Two year	Credit card (automatic)	51	60.5	3121.45
Two year	Bank transfer (automatic)	72	90.95	6468.6
One year	Electronic check	67	87.4	5918.8
Month-to-month	Mailed check	34	19.7	675.6
Two year	Bank transfer (automatic)	67	50.95	3521.7
One year	Bank transfer (automatic)	49	20.05	923.1
Two year	Mailed check	53	19.4	1110.35
Month-to-month	Electronic check	27	59.45	1611.65
Month-to-month	Electronic check	23	94.75	2293.6
Two year	Credit card (automatic)	69	81.5	5553.25
Month-to-month	Bank transfer (automatic)	2	29.05	44.75
Month-to-month	Electronic check	35	86.45	3029.1
One year	Mailed check	46	70.6	3231.05
Two year	Bank transfer (automatic)	54	97.2	5129.45
One year	Electronic check	56	98.25	5508.35
Month-to-month	Bank transfer (automatic)	9	75.75	655.9
Month-to-month	Bank transfer (automatic)	20	59.2	1191.2
Month-to-month	Mailed check	11	75.9	866.4
Month-to-month	Electronic check	30	90.05	2627.2
Two year	Bank transfer (automatic)	68	70.95	4741.45
Month-to-month	Electronic check	38	102.6	4009.2
Month-to-month	Bank transfer (automatic)	17	85.35	1463.45
One year	Credit card (automatic)	48	106.1	5082.8
Month-to-month	Electronic check	1	43.8	43.8
Two year	Electronic check	63	59	3707.6
One year	Electronic check	3	69.95	220.45
One year	Bank transfer (automatic)	48	24.35	1133.7
One year	Credit card (automatic)	66	29.45	1983.15
Two year	Credit card (automatic)	68	84.4	5746.75
Month-to-month	Electronic check	17	45.05	770.6
One year	Mailed check	7	20.65	134.05
Two year	Bank transfer (automatic)	72	87.1	6230.1
Month-to-month	Mailed check	29	19.85	573.05
Month-to-month	Electronic check	37	90.35	3419.3
Month-to-month	Mailed check	34	109.8	3587.25
Month-to-month	Electronic check	42	84.65	3541.35
One year	Mailed check	59	65.5	3801.3
Month-to-month	Bank transfer (automatic)	11	79.5	868.5
Month-to-month	Electronic check	60	80.95	4859.1
Month-to-month	Mailed check	27	56.15	1439.35
Month-to-month	Mailed check	1	85.8	85.8
Month-to-month	Electronic check	1	79.1	79.1
Month-to-month	Mailed check	17	34.4	592.75
Two year	Mailed check	58	20.75	1185.95
One year	Mailed check	1	18.8	18.8
Month-to-month	Mailed check	3	44.3	134.5
Month-to-month	Electronic check	53	90.8	4921.2
Month-to-month	Electronic check	35	25.6	901.25
Month-to-month	Credit card (automatic)	50	105.95	5341.8
Two year	Credit card (automatic)	68	70.8	4859.95
Month-to-month	Electronic check	47	25.4	1139.2
Month-to-month	Bank transfer (automatic)	65	108.8	7082.45
Month-to-month	Electronic check	5	69.75	324.6
Month-to-month	Electronic check	51	94.65	4812.75
Month-to-month	Bank transfer (automatic)	46	96.05	4399.5
Month-to-month	Electronic check	9	76.85	663.55
Two year	Mailed check	8	20.25	174.65
One year	Credit card (automatic)	14	24.8	321.7
Month-to-month	Electronic check	45	115.65	5125.5
Month-to-month	Credit card (automatic)	8	74.6	548.9
Month-to-month	Mailed check	1	50.15	50.15
One year	Bank transfer (automatic)	66	103.15	7031.3
Two year	Credit card (automatic)	72	72.1	5016.65
Month-to-month	Bank transfer (automatic)	41	113.6	4594.95
Two year	Mailed check	23	25.1	611.45
Month-to-month	Electronic check	29	78.9	2384.15
Month-to-month	Electronic check	4	80.15	319.85
Two year	Mailed check	6	25.4	153.3
One year	Credit card (automatic)	67	105.4	7035.6
Month-to-month	Mailed check	7	45.75	344.2
One year	Mailed check	56	24.45	1431.65
Two year	Credit card (automatic)	72	25	1849.2
Two year	Electronic check	72	85.25	6083.1
Two year	Credit card (automatic)	23	19.6	426.65
Month-to-month	Mailed check	35	50.15	1655.35
Month-to-month	Electronic check	27	70.55	1943.9
Month-to-month	Electronic check	26	60.05	1616.15
One year	Mailed check	12	26.4	314.95
Two year	Mailed check	40	20.15	804.85
Month-to-month	Mailed check	7	58.85	465.7
Month-to-month	Credit card (automatic)	70	97.55	6669.05
Two year	Credit card (automatic)	60	19.65	1161.75
One year	Credit card (automatic)	39	25.25	947.75
Two year	Credit card (automatic)	72	114.45	8375.05
Month-to-month	Electronic check	1	34.7	34.7
One year	Electronic check	54	70.7	3770
Month-to-month	Electronic check	3	85.3	264.8
Two year	Credit card (automatic)	63	75.55	4707.85
Two year	Electronic check	71	84.8	6152.4
One year	Mailed check	42	20.65	958.1
Two year	Bank transfer (automatic)	47	20.45	943
One year	Credit card (automatic)	66	102.45	6615.15
Month-to-month	Bank transfer (automatic)	21	104.4	2200.25
Month-to-month	Electronic check	11	35.65	425.1
Month-to-month	Electronic check	1	99.75	99.75
Month-to-month	Electronic check	55	90.45	5044.8
Two year	Credit card (automatic)	69	97.65	6743.55
Month-to-month	Electronic check	3	73.85	196.4
Month-to-month	Electronic check	4	74.4	299.7
Two year	Credit card (automatic)	30	69.1	2093.9
Month-to-month	Electronic check	5	82.75	417.75
Two year	Credit card (automatic)	71	24.4	1725.4
One year	Electronic check	29	55.25	1620.2
Month-to-month	Bank transfer (automatic)	52	61.35	3169.55
One year	Credit card (automatic)	68	76.75	5233.25
Two year	Mailed check	46	19.4	967.85
Month-to-month	Credit card (automatic)	8	54.75	438.05
Two year	Credit card (automatic)	72	19.7	1421.9
One year	Bank transfer (automatic)	17	19.9	323.15
Month-to-month	Electronic check	3	107.95	318.6
Month-to-month	Bank transfer (automatic)	2	83.8	163.7
Month-to-month	Credit card (automatic)	9	74.25	639.65
One year	Credit card (automatic)	51	56.4	2928.5
Two year	Mailed check	6	20.1	100.35
Month-to-month	Electronic check	3	94.9	273.2
Month-to-month	Electronic check	17	94.2	1608.15
Month-to-month	Electronic check	30	49.9	1441.95
Month-to-month	Electronic check	31	71.05	2168.15
Two year	Bank transfer (automatic)	45	81.65	3618.7
One year	Bank transfer (automatic)	64	89.45	5692.65
Month-to-month	Electronic check	1	59.85	59.85
Month-to-month	Electronic check	1	69.6	69.6
One year	Electronic check	61	99	5969.3
Month-to-month	Mailed check	1	19.05	19.05
Month-to-month	Electronic check	9	45.4	418.8
Two year	Bank transfer (automatic)	72	114.45	8100.55
Month-to-month	Mailed check	1	19.5	19.5
Month-to-month	Mailed check	7	44.25	313.45
One year	Bank transfer (automatic)	66	90.55	6130.95
Month-to-month	Electronic check	1	69.9	69.9
Month-to-month	Bank transfer (automatic)	40	20.4	745.3
Month-to-month	Bank transfer (automatic)	16	71.4	1212.1
Month-to-month	Bank transfer (automatic)	2	87.15	183.75
Two year	Credit card (automatic)	67	24.85	1583.5
One year	Bank transfer (automatic)	41	104.45	4162.05
Two year	Credit card (automatic)	56	19.8	1119.9
Two year	Bank transfer (automatic)	72	116.45	8013.55
Month-to-month	Bank transfer (automatic)	3	84.75	264.85
Two year	Credit card (automatic)	54	20.05	1102.4
Month-to-month	Electronic check	52	110.75	5832
Two year	Bank transfer (automatic)	50	89.7	4304.5
Month-to-month	Electronic check	14	89.95	1178.4
One year	Credit card (automatic)	27	48.7	1421.75
Two year	Bank transfer (automatic)	72	96.6	6827.5
One year	Credit card (automatic)	62	74.3	4698.05
Month-to-month	Electronic check	12	54.3	654.5
One year	Bank transfer (automatic)	44	74.85	3268.05
Two year	Bank transfer (automatic)	54	79.95	4362.05
Two year	Bank transfer (automatic)	68	20.05	1386.9
Month-to-month	Mailed check	20	19.4	415.4
One year	Bank transfer (automatic)	50	54.9	2614.1
Two year	Credit card (automatic)	58	24.45	1513.6
Month-to-month	Bank transfer (automatic)	35	89.65	3161.6
Month-to-month	Electronic check	2	45.4	80.95
Two year	Mailed check	63	75.7	4676.7
One year	Credit card (automatic)	58	110.65	6526.65
One year	Mailed check	27	20.55	583.3
Two year	Credit card (automatic)	71	115.15	8078.1
One year	Credit card (automatic)	63	58.55	3503.5
Month-to-month	Bank transfer (automatic)	71	93.25	6669.45
Month-to-month	Electronic check	41	113.2	4689.5
Month-to-month	Electronic check	13	90.5	1201.15
Month-to-month	Electronic check	2	79	143.65
Two year	Bank transfer (automatic)	68	19.35	1292.65
Month-to-month	Mailed check	1	48.75	48.75
Two year	Electronic check	65	109.05	7108.2
Two year	Bank transfer (automatic)	72	25	1802.55
Month-to-month	Credit card (automatic)	28	54.9	1505.15
Two year	Credit card (automatic)	72	24.75	1859.1
Month-to-month	Electronic check	2	91.15	168.5
One year	Bank transfer (automatic)	18	20.15	390.85
One year	Electronic check	60	104.35	6339.45
Month-to-month	Electronic check	26	66.05	1652.4
Month-to-month	Electronic check	1	71.65	71.65
Month-to-month	Mailed check	4	20.35	77.5
Two year	Credit card (automatic)	68	92.2	6392.85
Month-to-month	Credit card (automatic)	38	84.25	3264.5
One year	Bank transfer (automatic)	42	105.2	4599.15
Two year	Bank transfer (automatic)	57	19.6	1134.25
Month-to-month	Electronic check	54	30.4	1621.35
Month-to-month	Bank transfer (automatic)	12	78.1	947.3
One year	Mailed check	44	61.5	2722.2
Month-to-month	Bank transfer (automatic)	42	69.4	3058.3
Two year	Bank transfer (automatic)	72	24.75	1769.6
Two year	Mailed check	71	91.05	6293.75
Month-to-month	Mailed check	19	89.65	1761.05
Month-to-month	Credit card (automatic)	23	73.65	1642.75
Two year	Credit card (automatic)	30	19.4	578.5
One year	Bank transfer (automatic)	35	26.2	954.9
Month-to-month	Electronic check	10	98.7	973.25
Month-to-month	Bank transfer (automatic)	1	43.85	43.85
Month-to-month	Mailed check	22	69.7	1490.4
Two year	Mailed check	7	38.55	280
Two year	Mailed check	36	53.1	1901.25
Month-to-month	Mailed check	34	20.65	716.4
Two year	Credit card (automatic)	72	64.45	4720
Two year	Credit card (automatic)	36	25.1	930.95
Month-to-month	Electronic check	1	76.35	76.35
Month-to-month	Electronic check	23	79.15	1676.95
Month-to-month	Electronic check	32	85	2642.05
One year	Credit card (automatic)	71	95.15	6770.85
Month-to-month	Mailed check	23	79.35	1835.3
One year	Bank transfer (automatic)	17	96.65	1588.25
Month-to-month	Electronic check	1	75.5	75.5
Two year	Mailed check	12	19.7	258.35
Two year	Credit card (automatic)	72	20.5	1502.25
Month-to-month	Mailed check	1	19.2	19.2
Two year	Bank transfer (automatic)	72	98.35	6929.4
Month-to-month	Bank transfer (automatic)	60	74.35	4453.3
Two year	Credit card (automatic)	61	51.35	3244.4
Month-to-month	Mailed check	6	45.65	323.45
Month-to-month	Electronic check	32	85.3	2661.1
Month-to-month	Credit card (automatic)	31	86.55	2697.4
Month-to-month	Credit card (automatic)	19	73.85	1424.5
Two year	Bank transfer (automatic)	72	20.3	1401.15
Month-to-month	Electronic check	32	54.2	1739.6
Month-to-month	Electronic check	65	90.65	5931
Month-to-month	Bank transfer (automatic)	45	50.9	2333.85
One year	Electronic check	42	25.05	949.85
Month-to-month	Electronic check	8	74.85	572.45
Two year	Mailed check	32	20.5	696.8
Month-to-month	Mailed check	22	63.55	1381.8
Month-to-month	Electronic check	57	44.85	2572.95
Month-to-month	Electronic check	1	47.95	47.95
Month-to-month	Electronic check	1	45.1	45.1
Month-to-month	Electronic check	1	45	45
Month-to-month	Electronic check	24	96	2122.45
Month-to-month	Bank transfer (automatic)	1	20.05	20.05
Month-to-month	Electronic check	54	90.05	4931.8
Two year	Credit card (automatic)	4	25.3	116.95
Two year	Bank transfer (automatic)	65	108.65	6937.95
One year	Electronic check	56	24.3	1261.7
Month-to-month	Electronic check	45	75.95	3273.8
Two year	Credit card (automatic)	71	19.7	1415.85
One year	Credit card (automatic)	59	66.4	3958.2
One year	Bank transfer (automatic)	69	35.75	2492.25
One year	Mailed check	19	18.8	279.2
Two year	Credit card (automatic)	55	19.4	1083
One year	Mailed check	38	19.3	755.5
Month-to-month	Electronic check	10	45.55	402.6
Month-to-month	Credit card (automatic)	47	67.45	3252
Month-to-month	Electronic check	2	35.1	68.75
Month-to-month	Credit card (automatic)	1	46.2	46.2
Month-to-month	Electronic check	1	45.15	45.15
Month-to-month	Electronic check	1	43.3	43.3
Two year	Mailed check	46	20.1	936.85
Month-to-month	Credit card (automatic)	38	57.15	2250.65
Two year	Credit card (automatic)	65	58.9	3857.1
Month-to-month	Electronic check	19	73.2	1441.1
Month-to-month	Electronic check	52	85.35	4338.6
Two year	Mailed check	71	19.45	1378.45
Month-to-month	Mailed check	1	45.95	45.95
Month-to-month	Electronic check	52	50.5	2566.3
One year	Mailed check	6	25.1	171
One year	Mailed check	26	60.7	1597.4
One year	Electronic check	48	99	4744.35
One year	Bank transfer (automatic)	64	104.4	6721.6
Month-to-month	Electronic check	3	83.75	247.25
Month-to-month	Bank transfer (automatic)	1	44.05	44.05
Two year	Credit card (automatic)	72	24.1	1734.65
Month-to-month	Mailed check	1	45.55	45.55
Month-to-month	Electronic check	51	93.8	4539.35
Two year	Bank transfer (automatic)	41	19.7	804.25
Two year	Credit card (automatic)	72	70.65	5011.15
Two year	Credit card (automatic)	43	86.45	3574.5
Two year	Credit card (automatic)	72	114.1	8086.4
One year	Credit card (automatic)	47	95.2	4563
Two year	Credit card (automatic)	72	88.55	6362.35
Month-to-month	Credit card (automatic)	3	20.75	67.1
Month-to-month	Electronic check	1	70.05	70.05
Month-to-month	Electronic check	2	86	165.45
Month-to-month	Bank transfer (automatic)	26	44.65	1156.55
Month-to-month	Mailed check	29	60.2	1834.15
Month-to-month	Bank transfer (automatic)	35	100.5	3653.35
One year	Bank transfer (automatic)	27	55.45	1477.65
Month-to-month	Credit card (automatic)	24	70.3	1706.45
Two year	Bank transfer (automatic)	67	60.4	3953.7
Month-to-month	Electronic check	16	72.65	1194.3
One year	Bank transfer (automatic)	23	55.8	1327.85
Month-to-month	Mailed check	14	31.1	419.7
Month-to-month	Electronic check	1	21	21
Month-to-month	Mailed check	1	45.1	45.1
Month-to-month	Credit card (automatic)	4	50.95	207.35
Month-to-month	Electronic check	16	69.1	1083.7
Month-to-month	Electronic check	46	43.95	2007.85
Two year	Bank transfer (automatic)	68	86.5	5882.75
Month-to-month	Electronic check	38	69.95	2657.55
Month-to-month	Bank transfer (automatic)	30	50.4	1527.5
Month-to-month	Electronic check	5	78.95	378.4
Month-to-month	Credit card (automatic)	17	90.95	1612.2
Two year	Mailed check	4	19.9	76.65
One year	Electronic check	12	20.15	260.7
Two year	Credit card (automatic)	72	90.6	6441.85
Month-to-month	Electronic check	3	92	266.8
Month-to-month	Electronic check	56	94.45	5124.6
One year	Mailed check	41	24.85	962.25
One year	Credit card (automatic)	40	36	1382.9
Month-to-month	Electronic check	7	78.5	571.05
Two year	Credit card (automatic)	69	19.95	1399.35
One year	Mailed check	7	20.65	150
Month-to-month	Electronic check	5	30.5	167.2
Two year	Credit card (automatic)	72	106.1	7657.4
One year	Bank transfer (automatic)	44	20.5	865.05
One year	Electronic check	65	95.5	6153.85
Month-to-month	Electronic check	3	64.6	174.2
Month-to-month	Credit card (automatic)	24	51.1	1269.6
Month-to-month	Bank transfer (automatic)	44	84.8	3862.55
Two year	Credit card (automatic)	72	89.1	6352.4
Month-to-month	Electronic check	24	54.95	1348.5
Month-to-month	Mailed check	1	50.9	50.9
Month-to-month	Bank transfer (automatic)	22	20.45	471.55
Two year	Credit card (automatic)	70	85.95	5931.75
Month-to-month	Electronic check	25	60.35	1404.65
Two year	Bank transfer (automatic)	37	19.8	726.1
Month-to-month	Bank transfer (automatic)	22	85.35	1961.6
Two year	Bank transfer (automatic)	59	72.1	4194.85
Month-to-month	Electronic check	49	99.8	4872.45
Month-to-month	Bank transfer (automatic)	47	107.35	5118.95
Month-to-month	Mailed check	31	19.55	658.95
Month-to-month	Electronic check	1	81.05	81.05
Month-to-month	Electronic check	3	20.5	76.95
One year	Bank transfer (automatic)	53	111.8	5809.75
Month-to-month	Mailed check	1	20.2	20.2
One year	Mailed check	20	19.7	415.9
Month-to-month	Electronic check	3	79.1	246.5
One year	Bank transfer (automatic)	51	19.85	996.95
One year	Bank transfer (automatic)	51	60.5	3145.15
Two year	Mailed check	13	19.55	265.3
Month-to-month	Mailed check	1	20.9	20.9
Month-to-month	Mailed check	1	21.05	21.05
One year	Electronic check	63	71.5	4576.3
Month-to-month	Mailed check	3	54.65	189.1
Two year	Credit card (automatic)	46	19.2	908.15
Month-to-month	Credit card (automatic)	1	49.8	49.8
Month-to-month	Mailed check	8	25.5	215.2
Two year	Bank transfer (automatic)	71	20.5	1500.95
Month-to-month	Credit card (automatic)	55	90.4	5099.15
One year	Bank transfer (automatic)	70	90.25	6385.95
Month-to-month	Electronic check	2	80.75	159.45
Two year	Bank transfer (automatic)	67	104.6	6885.75
Month-to-month	Bank transfer (automatic)	65	91.85	5940.85
Month-to-month	Credit card (automatic)	14	50.2	668.85
Month-to-month	Bank transfer (automatic)	20	95.5	1916.2
Month-to-month	Electronic check	1	75.35	75.35
Month-to-month	Electronic check	1	75.45	75.45
Month-to-month	Bank transfer (automatic)	49	95.4	4613.95
Two year	Bank transfer (automatic)	72	101.3	7261.25
Month-to-month	Electronic check	46	53.1	2459.8
Month-to-month	Bank transfer (automatic)	24	84.85	2048.8
Month-to-month	Electronic check	5	34.25	163.55
Month-to-month	Credit card (automatic)	33	88.6	2888.7
One year	Bank transfer (automatic)	42	60.15	2421.6
One year	Credit card (automatic)	23	99.95	2292.75
Month-to-month	Bank transfer (automatic)	8	70.7	553.4
One year	Mailed check	66	54.8	3465.7
Month-to-month	Bank transfer (automatic)	24	49.55	1210.4
Month-to-month	Credit card (automatic)	24	54.8	1291.3
One year	Credit card (automatic)	69	78.6	5356.45
One year	Mailed check	53	100.3	5200.8
Two year	Electronic check	60	53.6	3237.05
Month-to-month	Electronic check	7	81.1	576.65
One year	Credit card (automatic)	20	19.35	433.75
Month-to-month	Electronic check	23	85.6	1868.4
Two year	Electronic check	72	80.8	5728.55
Month-to-month	Electronic check	11	74.95	825.7
Two year	Mailed check	21	19.6	390.4
Month-to-month	Electronic check	1	93.55	93.55
Month-to-month	Electronic check	31	90.7	2845.15
Two year	Mailed check	57	69.75	3894.4
Two year	Bank transfer (automatic)	45	20	886.4
Month-to-month	Electronic check	10	95.25	1021.55
Month-to-month	Credit card (automatic)	58	102.1	5885.4
Month-to-month	Mailed check	14	19.95	268.4
One year	Mailed check	27	80.85	2204.35
Month-to-month	Bank transfer (automatic)	14	90.9	1259
Month-to-month	Mailed check	12	29.2	309.1
Two year	Bank transfer (automatic)	69	93.3	6398.05
Month-to-month	Bank transfer (automatic)	25	89.15	2257.75
One year	Electronic check	58	108.85	6287.25
Two year	Credit card (automatic)	35	46.35	1662.05
Month-to-month	Electronic check	16	84.75	1350.15
One year	Credit card (automatic)	45	78.75	3600.65
Month-to-month	Electronic check	17	83.55	1329.15
Month-to-month	Electronic check	1	45.7	45.7
One year	Mailed check	22	19.6	422.5
Month-to-month	Electronic check	1	69.95	69.95
Two year	Mailed check	67	67.85	4627.65
Two year	Bank transfer (automatic)	67	105.65	6717.9
Month-to-month	Electronic check	2	44.6	97.1
Month-to-month	Electronic check	23	74.95	1710.45
Month-to-month	Credit card (automatic)	9	75.5	637.4
Month-to-month	Mailed check	5	20.15	117.95
Two year	Credit card (automatic)	54	45.2	2460.55
Two year	Electronic check	57	95.25	5464.65
Month-to-month	Mailed check	24	89.85	2165.05
One year	Mailed check	49	100.45	4941.8
Month-to-month	Electronic check	5	47.15	223.15
Month-to-month	Electronic check	2	80.2	181.1
Month-to-month	Mailed check	4	87.1	341.45
Two year	Bank transfer (automatic)	70	79.25	5731.85
Month-to-month	Bank transfer (automatic)	5	75.9	357.75
Month-to-month	Electronic check	53	85.7	4616.1
Month-to-month	Electronic check	47	98.75	4533.7
One year	Credit card (automatic)	31	20.1	589.25
Month-to-month	Bank transfer (automatic)	13	61.8	750.1
Month-to-month	Mailed check	28	49.9	1410.25
Month-to-month	Electronic check	10	86.45	830.85
Two year	Bank transfer (automatic)	38	20.4	743.5
Month-to-month	Mailed check	1	45.3	45.3
One year	Electronic check	67	104.1	7040.85
One year	Mailed check	52	75.4	3865.45
Two year	Mailed check	62	108.15	6825.65
Month-to-month	Electronic check	16	86.25	1340.1
Month-to-month	Electronic check	5	81	371.65
One year	Electronic check	12	95.7	1184
Two year	Bank transfer (automatic)	72	116.85	8477.7
One year	Bank transfer (automatic)	71	105.75	7382.85
One year	Mailed check	24	20.15	456.85
Two year	Mailed check	15	19.6	331.6
One year	Credit card (automatic)	67	90.6	6056.15
Month-to-month	Bank transfer (automatic)	2	60.95	134.6
Month-to-month	Mailed check	5	25.05	125.5
Month-to-month	Electronic check	15	88.15	1390.6
Month-to-month	Mailed check	1	20.2	20.2
One year	Bank transfer (automatic)	41	60.3	2511.3
Month-to-month	Electronic check	43	63.95	2737.05
Month-to-month	Electronic check	1	74.3	74.3
Month-to-month	Mailed check	1	70.6	70.6
Month-to-month	Electronic check	26	90.8	2361.8
Month-to-month	Electronic check	22	79.35	1730.35
Two year	Bank transfer (automatic)	71	90.55	6404
Two year	Mailed check	7	19.45	165.35
Month-to-month	Bank transfer (automatic)	28	64.45	1867.6
Month-to-month	Electronic check	16	69.65	1043.3
One year	Mailed check	7	19.5	128.6
Two year	Bank transfer (automatic)	69	110.5	7455.45
Month-to-month	Mailed check	1	24.7	24.7
Month-to-month	Electronic check	3	77.4	206.15
Month-to-month	Bank transfer (automatic)	21	96.8	2030.3
Month-to-month	Bank transfer (automatic)	69	85.4	5869.4
Two year	Bank transfer (automatic)	71	47.6	3377.8
Two year	Mailed check	69	19.4	1346.2
Month-to-month	Electronic check	48	103.85	4946.05
Month-to-month	Bank transfer (automatic)	47	83.35	4065
Month-to-month	Electronic check	2	49.4	106.55
Month-to-month	Credit card (automatic)	45	108.45	4964.7
Month-to-month	Bank transfer (automatic)	51	81	4085.75
Month-to-month	Electronic check	22	79.2	1742.75
Two year	Bank transfer (automatic)	72	86.65	6224.8
Month-to-month	Electronic check	37	92.95	3415.25
Two year	Electronic check	71	90.35	6325.25
Month-to-month	Electronic check	7	48.7	340.25
Two year	Credit card (automatic)	66	25.15	1683.6
One year	Bank transfer (automatic)	51	76.4	3966.3
One year	Bank transfer (automatic)	30	19.55	608.5
Month-to-month	Electronic check	34	85.35	2896.6
Two year	Mailed check	64	24.8	1514.85
One year	Bank transfer (automatic)	65	103.15	6792.45
Month-to-month	Mailed check	47	100.75	4669.2
Month-to-month	Electronic check	1	95.6	95.6
Month-to-month	Credit card (automatic)	49	59.75	2934.3
Two year	Credit card (automatic)	67	94.1	6302.8
One year	Bank transfer (automatic)	39	19.35	779.2
Month-to-month	Mailed check	14	19.9	283.75
Month-to-month	Credit card (automatic)	43	108.15	4600.7
Month-to-month	Electronic check	56	101.05	5594
One year	Credit card (automatic)	14	59.1	772.85
Month-to-month	Electronic check	1	71.35	71.35
One year	Mailed check	16	55.85	857.8
Month-to-month	Electronic check	70	106.05	7554.05
Two year	Credit card (automatic)	72	84.1	5981.65
Month-to-month	Credit card (automatic)	23	75.3	1702.9
Month-to-month	Mailed check	21	24.7	467.15
Month-to-month	Mailed check	1	20.15	20.15
Month-to-month	Bank transfer (automatic)	1	69.75	69.75
Month-to-month	Electronic check	32	93.2	2931
Month-to-month	Electronic check	17	80.85	1400.85
Month-to-month	Electronic check	4	33.65	137.85
One year	Electronic check	36	55.8	1941.5
Two year	Credit card (automatic)	50	39.7	1932.75
Month-to-month	Credit card (automatic)	48	29.5	1423.05
Two year	Credit card (automatic)	50	20.15	970.85
Two year	Credit card (automatic)	72	79.55	5810.9
Month-to-month	Credit card (automatic)	10	24.8	223.9
Month-to-month	Mailed check	18	19.65	391.7
Month-to-month	Electronic check	1	79.95	79.95
Month-to-month	Electronic check	1	19.3	19.3
Month-to-month	Electronic check	9	94.05	811.65
Month-to-month	Mailed check	2	90.75	174.75
Month-to-month	Credit card (automatic)	40	78.85	3126.85
One year	Bank transfer (automatic)	69	99.5	6841.45
One year	Electronic check	37	99.2	3754.6
Month-to-month	Credit card (automatic)	18	80.55	1406.65
Month-to-month	Electronic check	11	70.2	834.7
Month-to-month	Credit card (automatic)	8	85.2	627.4
Month-to-month	Electronic check	3	75.25	242
One year	Credit card (automatic)	55	59.45	3157
Month-to-month	Electronic check	33	93.35	3092
Month-to-month	Bank transfer (automatic)	46	44.95	2168.9
Two year	Bank transfer (automatic)	34	26.1	980.35
Month-to-month	Electronic check	3	20.2	65.95
Two year	Mailed check	30	21.25	711.9
One year	Electronic check	33	59.4	1952.8
One year	Credit card (automatic)	45	95	4368.85
Month-to-month	Mailed check	40	61.9	2647.1
Two year	Electronic check	71	118.65	8477.6
Month-to-month	Electronic check	1	54.35	54.35
Two year	Bank transfer (automatic)	72	64.45	4528
Month-to-month	Electronic check	22	80.15	1790.65
One year	Bank transfer (automatic)	46	20.2	845.6
Two year	Mailed check	55	21	1210.3
Month-to-month	Mailed check	1	20.45	20.45
One year	Mailed check	12	75.85	854.45
Month-to-month	Electronic check	31	80.45	2429.1
Month-to-month	Electronic check	5	24.95	100.4
Two year	Electronic check	67	75.5	5229.45
Month-to-month	Mailed check	1	44.45	44.45
One year	Electronic check	40	42.35	1716.45
Month-to-month	Credit card (automatic)	41	74.55	3023.55
Month-to-month	Electronic check	1	75.3	75.3
One year	Electronic check	51	94.8	4837.6
Two year	Credit card (automatic)	42	48.15	2032.3
One year	Mailed check	23	19.65	436.9
Month-to-month	Electronic check	1	70.55	70.55
Month-to-month	Mailed check	1	20.15	20.15
Month-to-month	Credit card (automatic)	56	106.6	5893.95
Month-to-month	Electronic check	15	91	1430.05
Two year	Bank transfer (automatic)	12	25.4	313
Two year	Bank transfer (automatic)	54	69.95	3871.85
Month-to-month	Electronic check	7	66.85	458.1
Month-to-month	Credit card (automatic)	33	86.15	2745.7
Month-to-month	Electronic check	16	20.15	341.35
One year	Mailed check	21	64.85	1336.8
Two year	Electronic check	30	74.85	2181.75
Month-to-month	Mailed check	3	50.5	147.75
Month-to-month	Electronic check	11	72.9	818.45
One year	Credit card (automatic)	62	115.05	7133.45
Month-to-month	Electronic check	18	19	348.8
Month-to-month	Mailed check	6	19.55	128.6
One year	Electronic check	46	101.1	4674.4
Month-to-month	Electronic check	21	84.1	1737.45
Two year	Bank transfer (automatic)	68	24.15	1498.85
Month-to-month	Electronic check	1	50.1	50.1
Month-to-month	Electronic check	25	74.6	1797.75
Two year	Mailed check	24	19.75	498.1
Month-to-month	Electronic check	30	85	2624.25
Month-to-month	Electronic check	2	80.55	184.1
One year	Bank transfer (automatic)	51	106.8	5498.8
Two year	Electronic check	57	84.5	4845.4
Two year	Bank transfer (automatic)	15	25.05	369.1
Two year	Bank transfer (automatic)	72	83.7	6096.9
Month-to-month	Electronic check	2	75.8	160.75
Month-to-month	Credit card (automatic)	28	96.6	2684.35
Month-to-month	Electronic check	29	98.5	3004.15
Two year	Credit card (automatic)	70	101.1	6994.8
One year	Mailed check	13	20.2	273.25
One year	Electronic check	59	94.05	5483.9
Month-to-month	Electronic check	13	95.25	1233.65
Month-to-month	Mailed check	7	74.4	527.9
Two year	Mailed check	62	81	4985.9
One year	Electronic check	21	60.25	1258.35
Month-to-month	Electronic check	2	60.85	111.4
Month-to-month	Credit card (automatic)	1	43.95	43.95
Month-to-month	Electronic check	4	86.05	308.1
One year	Credit card (automatic)	19	20.25	383.65
Month-to-month	Electronic check	30	85.15	2555.9
Two year	Credit card (automatic)	67	19.4	1284.2
Two year	Credit card (automatic)	72	102.65	7550.3
Two year	Credit card (automatic)	53	19.9	1110.05
One year	Electronic check	5	19.55	99.6
Two year	Credit card (automatic)	71	95.5	6707.15
One year	Credit card (automatic)	50	84.15	4164.4
Two year	Electronic check	56	103.2	5873.75
Month-to-month	Credit card (automatic)	2	50.2	109.25
Month-to-month	Electronic check	2	88.55	179.25
Month-to-month	Electronic check	24	54.75	1338.15
Two year	Credit card (automatic)	46	19.95	862.4
Two year	Electronic check	71	116.25	8564.75
Month-to-month	Electronic check	29	31.2	926.2
Two year	Bank transfer (automatic)	69	24.45	1718.2
